2023-08-08 15:00:52.979422;York;21.46
2023-08-08 15:01:09.114153;York;21.46
2023-08-08 15:01:25.386391;York;21.46
2023-08-08 15:01:41.539716;York;21.46
2023-08-08 15:01:57.722668;York;21.46
2023-08-08 15:02:13.822583;York;21.46
2023-08-08 15:02:30.193470;York;21.46
2023-08-08 15:02:46.431974;York;21.46
2023-08-08 15:03:02.574811;York;21.46
2023-08-08 15:03:18.877959;York;21.46
2023-08-08 15:03:36.224556;York;21.46
2023-08-08 15:04:02.092767;York;21.46
2023-08-08 15:04:21.107680;York;21.46
2023-08-08 15:04:37.336444;York;21.46
2023-08-08 15:04:53.467072;York;21.46
2023-08-08 15:05:09.567424;York;21.46
2023-08-08 15:05:25.822861;York;21.46
2023-08-08 15:05:42.327025;York;21.48
2023-08-08 15:05:58.740231;York;21.48
2023-08-08 15:06:14.769664;York;21.48
2023-08-08 15:06:30.917570;York;21.48
2023-08-08 15:06:47.558260;York;21.48
2023-08-08 15:07:03.693073;York;21.48
2023-08-08 15:07:19.853759;York;21.48
2023-08-08 15:07:35.944498;York;21.48
2023-08-08 15:07:52.160576;York;21.48
2023-08-08 15:08:08.281485;York;21.48
2023-08-08 15:08:24.465851;York;21.48
2023-08-08 15:08:40.753942;York;21.48
2023-08-08 15:08:56.883827;York;21.48
2023-08-08 15:09:13.122016;York;21.48
2023-08-08 15:09:29.285372;York;21.48
2023-08-08 15:09:45.690387;York;21.48
2023-08-08 15:10:01.844135;York;21.48
2023-08-08 15:10:17.882213;York;21.48
2023-08-08 15:10:33.978546;York;21.48
2023-08-08 15:10:50.176585;York;21.48
2023-08-08 15:11:06.281088;York;21.48
2023-08-08 15:11:22.461914;York;21.48
2023-08-08 15:11:38.562778;York;21.48
2023-08-08 15:11:54.896323;York;21.48
2023-08-08 15:12:10.983030;York;21.48
2023-08-08 15:12:26.939742;York;21.48
2023-08-08 15:12:43.092711;York;21.48
2023-08-08 15:12:59.267091;York;21.48
2023-08-08 15:13:15.524436;York;21.53
2023-08-08 15:13:31.532010;York;21.53
2023-08-08 15:13:47.735834;York;21.53
2023-08-08 15:14:03.914554;York;21.53
2023-08-08 15:14:20.008063;York;21.53
2023-08-08 15:14:36.177242;York;21.53
2023-08-08 15:14:53.261961;York;21.53
2023-08-08 15:15:09.389816;York;21.53
2023-08-08 15:15:25.525484;York;21.53
2023-08-08 15:15:41.703436;York;21.53
2023-08-08 15:15:57.828680;York;21.53
2023-08-08 15:16:13.901489;York;21.53
2023-08-08 15:16:30.155977;York;21.53
2023-08-08 15:16:46.235407;York;21.53
2023-08-08 15:17:02.375640;York;21.53
2023-08-08 15:17:18.483544;York;21.53
2023-08-08 15:17:34.654928;York;21.53
2023-08-08 15:17:51.440805;York;21.53
2023-08-08 15:18:07.748693;York;21.53
2023-08-08 15:18:24.138991;York;21.53
2023-08-08 15:18:40.170677;York;21.53
2023-08-09 09:15:51.172206;York;17.82
2023-08-09 09:16:07.405448;York;17.82
2023-08-09 09:18:42.810691;York;17.82
2023-08-09 09:18:58.851647;York;17.82
2023-08-09 09:19:15.091183;York;17.82
2023-08-09 09:19:31.105009;York;17.82
2023-08-09 09:19:47.138137;York;17.82
2023-08-09 09:20:03.169807;York;17.82
2023-08-09 09:37:55.622328;York;17.22
2023-08-09 09:38:12.578941;York;17.22
2023-08-09 09:38:30.339482;York;17.22
2023-08-09 09:38:48.256597;York;17.22
2023-08-09 09:39:05.359772;York;17.22
2023-08-09 09:39:21.494797;York;17.22
2023-08-09 09:39:37.830763;York;17.22
2023-08-09 09:40:13.427496;York;17.22
2023-08-09 09:40:29.586973;York;17.22
2023-08-09 09:40:45.640873;York;17.22
2023-08-09 09:41:01.761791;York;17.22
2023-08-09 09:41:17.800406;York;17.22
2023-08-09 09:41:33.851761;York;17.22
2023-08-09 09:42:04.230725;York;17.22
